Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Taille de la batterie (product.metafields.shopify.battery-size),Type de batterie (product.metafields.shopify.battery-type),Matériau de la lame (product.metafields.shopify.blade-material),Couleur (product.metafields.shopify.color-pattern),Type de souffleur de feuilles compatible (product.metafields.shopify.compatible-leaf-blower-style),Caractéristiques de durabilité (product.metafields.shopify.durability-features),Conception du moteur (product.metafields.shopify.engine-design),Type de moteur (product.metafields.shopify.engine-type),Finition (product.metafields.shopify.finish),Format du combustible (product.metafields.shopify.fireplace-fuel-form),Niveau de séchage du bois (product.metafields.shopify.firewood-seasoning),Type d’évacuation de l’herbe (product.metafields.shopify.grass-discharge-type),Matériau du manche (product.metafields.shopify.handle-material),Type de poignée (product.metafields.shopify.handle-type),Matériau du tuyau (product.metafields.shopify.hose-material),Type d’aérateur de pelouse (product.metafields.shopify.lawn-aerator-type),Type de bois (product.metafields.shopify.lumber-wood-type),Type de fabricant (product.metafields.shopify.manufacturer-type),Matériel (product.metafields.shopify.material),Type de montage (product.metafields.shopify.mounting-type),Emplacement pris en charge (product.metafields.shopify.placement-supported),Source d’énergie (product.metafields.shopify.power-source),Type de propulsion (product.metafields.shopify.propulsion-type),Type de démarrage (product.metafields.shopify.start-type),Style (product.metafields.shopify.style),Espace approprié (product.metafields.shopify.suitable-space),Matériaux d’épandage compatibles (product.metafields.shopify.suitable-spread-material),Matériau de l’outil/ustensile (product.metafields.shopify.tool-utensil-material),Forme du fil de coupe (product.metafields.shopify.trimmer-line-shape),Type de roue (product.metafields.shopify.wheel-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
rekord-braunkohlebriketts-25kg-x-40-gebinde-1000kg-palette,Rekord Braunkohlebriketts 25kg x 40 Gebinde 1000kg Palette,"<p>Braunkohlebriketts 25 kg<br> Lange Glutdauer • Heizwert: ≥ 5,2 kWh/kg • Asche: ≤ 4,5 %</p> <p>Beschreibung<br> ● Die Lausitzer Braunkohle der Marke REKORD® „Made in Germany“<br> ● Lange Brenndauer mit ruhigem Flammenbild<br> ● Geringer Schwefelanteil und langanhaltende Glut<br> ● Platzsparend und preiswert<br> ● Einsatz im Heizkessel, geschlossenen Kamin und Ofen</p> <p>Produktdetails<br> Produktsortiment: Kohle<br> Geeignete Feuerstätten: Dauerbrandofen<br> Kaminofen<br> Küchenofen<br> Schwefelgehalt: ≤ 0,8 %<br> Aschegehalt: ≤ 4,5 %<br> Heizwert: ≥ 5,2 kWh/kg</p> <p>Warn- und Sicherheitshinweise<br> Braunkohlenbriketts von REKORD sind ein effektiver Brennstoff, der in Kachelöfen,<br> Kaminöfen und Festbrennstoffheizkesseln verwendet werden kann. Lagern Sie die Briketts<br> an einem trockenen, gut belüfteten Ort, um Feuchtigkeit zu vermeiden. Achten Sie darauf,<br> dass die Briketts nicht in der Nähe von Wärmequellen oder offenen Flammen gelagert<br> werden. Beim Umgang sollte Staubentwicklung vermieden und das Rauchen in der Nähe der</p> <p>Briketts unterlassen werden.<br> Konformitätserklärung<br> Die Braunkohlenbriketts von REKORD entsprechen den Anforderungen der General<br> Product Safety Regulation (GPSR) und sind gemäß der DIN EN 1860-2 für Brennstoffe<br> geprüft. Sie erfüllen alle relevanten Sicherheits- und Qualitätsstandards und bieten eine<br> effiziente, umweltfreundliche Heizlösung für zugelassene Feuerstätten.</p>",LEAG Pellets GmbH,Maison et jardin > Accessoires pour cheminées et poêles à bois > Combustible et bois de chauffage,Holzbriketts,Holzbriketts,true,Title,Default Title,,,,,,,,KSG-789-425,0.0,shopify,100,deny,manual,425.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0764/8503/4036/files/Rekord_Braunkohlebriketts_25kg_x_40_Gebinde_1000kg_Palette.jpg?v=1787314496,1,Rekord Braunkohlebriketts 25kg x 40 Gebinde 1000kg Palette,false,,🚚 Lieferzeit: 2–5 Werktage (Montag bis Freitag) Kostenloser Versand auf alle Bestellungen ✔ Zufriedenheitsgarantie ✔ Einfache Rückgabe und Rückerstattung ✔ Sichere Zahlung ✔ 2 Jahre Herstellergarantie,625,,,15485-8,new,FALSE,,,,,,FALSE,,,,gris,,,,,,zunder,,,,,,,,,,,,,,,,,,,,,,kg,,,active
heizfuxx-nestro-hartholz-m-12kg-x-81-karton-972kg-palette,Heizfuxx Nestro Hartholz M 12kg x 81 Karton 972kg Palette,"<p>Nestro Hartholz M 12 kg<br> Laborgeprüft • Heizwert ≥ 4,8 kWh/kg • Asche: ≤ 3,5 %</p> <p>Beschreibung<br> ● Reines Buchenholz ohne chemische Bindemittel<br> ● FSC®- zertifiziertes Rohholz<br> ● Lange Brenndauer mit ruhigem Flammenbild<br> ● Sehr sauber im Karton verpackt und sofort einsetzbar<br> ● Leicht portionierbar u.a. in Kamin, Grill oder Pizzaofen</p> <p>Produktdetails<br> Aschegehalt: ≤ 3,5 %<br> Typ: Nestro (Rundbrikett ohne Loch)<br> Heizwert: ≥ 4,8 kWh/kg<br> Länge: 240 (+/-10) mm<br> Produktsortiment: Holzbriketts<br> Restfeuchtigkeit: ≤ 8,0 %<br> Durchmesser: 80 – 90 (±1) mm<br> Partikeldichte: ≥ 1,0 g/cm³<br> Techn. Norm: DIN EN ISO 17225-3<br> Zertifikat: Eurofins (Laborgeprüft)</p> <p>Warn- und Sicherheitshinweise<br> Holzbriketts sind ein sicherer und effizienter Brennstoff, der ausschließlich in zugelassenen<br> Öfen und Kaminen verwendet werden darf. Die Lagerung muss trocken und gut belüftet<br> erfolgen, um Qualitätsverluste und Risiken durch Feuchtigkeit zu vermeiden. Staub, der<br> beim Umgang entstehen kann, sollte durch ausreichende Belüftung minimiert werden.<br> Holzbriketts sind leicht entflammbar und müssen von offenen Flammen, Funken oder<br> Zündquellen ferngehalten werden. Kinder und Haustiere dürfen keinen Zugang zu den<br> Briketts haben.</p> <p>Konformitätserklärung<br> Hiermit wird bestätigt, dass die angebotenen Holzbriketts den Anforderungen der General<br> Product Safety Regulation (GPSR) entsprechen. Sie wurden gemäß der Norm DIN EN ISO<br> 17225-3 geprüft, welche die Anforderungen an die Qualität und Sicherheit von Holzbriketts<br> für nichtindustrielle Anwendungen festlegt. Die Briketts erfüllen somit die geltenden<br> Sicherheits- und Qualitätsstandards und sind für den sicheren Einsatz in geeigneten<br> Heizgeräten vorgesehen</p>",LEAG Pellets GmbH,Maison et jardin > Accessoires pour cheminées et poêles à bois > Combustible et bois de chauffage > Bûches de bois compressées,Holzbriketts,Holzbriketts,true,Title,Default Title,,,,,,,,KSG-580-177,0.0,shopify,100,deny,manual,381.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0764/8503/4036/files/Heizfuxx_Nestro_Hartholz_M_12kg_x_81_Karton_972kg_Palette.webp?v=1787314387,1,Heizfuxx Nestro Hartholz M 12kg x 81 Karton 972kg Palette,false,,🚚 Lieferzeit: 2–5 Werktage (Montag bis Freitag) Kostenloser Versand auf alle Bestellungen ✔ Zufriedenheitsgarantie ✔ Einfache Rückgabe und Rückerstattung ✔ Sichere Zahlung ✔ 2 Jahre Herstellergarantie,625,,,11580-1,new,FALSE,,,,,,FALSE,,,,,,,,,,zunder,,,,,,,,,,,,,,,,,,,,,,kg,,,active
heizfuxx-holzpellets-red-15kg-x-65-sack-975kg-palette,Heizfuxx Holzpellets Red 15kg x 65 Sack 975kg Palette,"<p>Holzpellets Red 15 kg<br> ENplus A1 • Hartholz • Heizwert ≥ 4,6 kWh/kg</p> <p>Beschreibung<br> ● Hartholzpellets mit einem besonders hohen Heizwert<br> ● Kein Zusatz chemischer Bindemittel<br> ● Pellets aus nachhaltiger Waldwirtschaft<br> ● Laborgeprüft durch Eurofins gemäß DIN EN ISO 17225-2<br> ● Schnell anzündbar und hoher Heizwert<br> ● Geringer Asche- und Feinanteil<br> ● Saubere und staubfreie Aufbewahrung</p> <p>Produktdetails<br> Länge: 3,15 – 40 mm<br> Holzart: Hartholz<br> Durchmesser: Ø 6 (±1) mm<br> Produktsortiment: Holzpellets<br> Zertifikat: ENplus A1<br> Zertifikat-ID: DE-433<br> Schüttdichte (≥): 675 kg/m³<br> Ascheerweichungstemperatur: 1.200 °C<br> Restfeuchtigkeit: ≤ 10,0 %<br> Feinanteil: ≤ 0,5 %<br> Heizwert: ≥ 4,6 kWh/kg<br> Aschegehalt: ≤ 0,7 %<br> Techn. Norm: DIN EN ISO 17225-2<br> Festigkeit: ≥ 98,0 %</p> <p>Warn- und Sicherheitshinweise<br> Holzpellets sind ein sicherer und effizienter Brennstoff, der ausschließlich in zugelassenen<br> Pelletheizsystemen verwendet werden darf. Die Lagerung muss trocken und gut belüftet<br> erfolgen, um Qualitätsverluste und Risiken durch Feuchtigkeit zu vermeiden. Staub, der<br> beim Umgang entstehen kann, sollte durch ausreichende Belüftung minimiert werden.<br> Holzpellets sind leicht entflammbar und müssen von offenen Flammen, Funken oder<br> Zündquellen ferngehalten werden. Kinder und Haustiere dürfen keinen Zugang zu den<br> Pellets haben.</p> <p>Konformitätserklärung</p> <p>Hiermit wird bestätigt, dass die angebotenen Holzpellets den Anforderungen der General<br> Product Safety Regulation (GPSR) entsprechen. Sie wurden gemäß der Norm DIN EN ISO<br> 17225-2 geprüft, welche die Anforderungen an die Qualität und Sicherheit von Holzpellets<br> für nichtindustrielle Anwendungen festlegt. Die Pellets erfüllen somit die geltenden<br> Sicherheits- und Qualitätsstandards und sind für den sicheren Einsatz in geeigneten<br> Heizgeräten vorgesehen</p>",LEAG Pellets GmbH,Maison et jardin > Accessoires pour cheminées et poêles à bois > Combustible et bois de chauffage > Granulés de bois,Holzbriketts,pellet,true,Title,Default Title,,,,,,,,KSG-473-381,0.0,shopify,100,deny,manual,381.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0764/8503/4036/files/Heizfuxx_Holzpellets_Red_15kg_x_65_Sack_975kg_Palette.webp?v=1787314265,1,Heizfuxx Holzpellets Red 15kg x 65 Sack 975kg Palette,false,,🚚 Lieferzeit: 2–5 Werktage (Montag bis Freitag) Kostenloser Versand auf alle Bestellungen ✔ Zufriedenheitsgarantie ✔ Einfache Rückgabe und Rückerstattung ✔ Sichere Zahlung ✔ 2 Jahre Herstellergarantie,625,,,DE-473385,new,FALSE,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
heizfuxx-nestro-xl-blue-10kg-x-96-gebinde-960kg-palette,Heizfuxx Nestro XL Blue 10kg x 96 Gebinde 960kg Palette,"<p>Beschreibung<br>● Reines Holz aus deutschem Sägewerk<br>● Runde Nadelholzbriketts für Kachelöfen, Holzheizungen, Feuerschalen u.ä.<br>● Hoher Heizwert mit langer Glimmdauer<br>● Besonders schnelle Wärmeentwiklung<br>● Extrem wenig Asche<br>● Praktisch, stapelbar und sofort einsetzbar</p>
<p>Typ: Nestro (Rundbrikett ohne Loch)<br>Produktsortiment: Holzbriketts<br>Länge: 280 (+/- 50) mm<br>Durchmesser: 90 – 100 mm<br>Restfeuchtigkeit: ≤ 12,0 %<br>Partikeldichte: ≥ 1,0 g/cm³<br>Techn. Norm: DIN EN ISO 17225-3<br>Heizwert: ≥ 4,6 kWh/kg<br>Aschegehalt: ≤ 1,0 %</p>
<p><strong>Warn- und Sicherheitshinweise</strong><br>Holzbriketts sind ein sicherer und effizienter Brennstoff, der ausschließlich in zugelassenen<br>Öfen und Kaminen verwendet werden darf. Die Lagerung muss trocken und gut belüftet<br>erfolgen, um Qualitätsverluste und Risiken durch Feuchtigkeit zu vermeiden. Staub, der<br>beim Umgang entstehen kann, sollte durch ausreichende Belüftung minimiert werden.<br>Holzbriketts sind leicht entflammbar und müssen von offenen Flammen, Funken oder<br>Zündquellen ferngehalten werden. Kinder und Haustiere dürfen keinen Zugang zu den<br>Briketts haben.<br><strong>Konformitätserklärung</strong><br>Hiermit wird bestätigt, dass die angebotenen Holzbriketts den Anforderungen der General<br>Product Safety Regulation (GPSR) entsprechen. Sie wurden gemäß der Norm DIN EN ISO<br>17225-3 geprüft, welche die Anforderungen an die Qualität und Sicherheit von Holzbriketts<br>für nichtindustrielle Anwendungen festlegt. Die Briketts erfüllen somit die geltenden<br>Sicherheits- und Qualitätsstandards und sind für den sicheren Einsatz in geeigneten<br>Heizgeräten vorgesehen.</p>",LEAG Pellets GmbH,Maison et jardin > Accessoires pour cheminées et poêles à bois > Combustible et bois de chauffage > Bûches de bois compressées,Holzbriketts,Holzbriketts,true,Title,Default Title,,,,,,,,KSG-381-987,0.0,shopify,100,deny,manual,381.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0764/8503/4036/files/Heizfuxx_Nestro_XL_Blue_10kg_x_96_Gebinde_960kg_Palette.webp?v=1787314174,1,Heizfuxx Nestro XL Blue 10kg x 96 Gebinde 960kg Palette,false,,🚚 Lieferzeit: 2–5 Werktage (Montag bis Freitag) Kostenloser Versand auf alle Bestellungen ✔ Zufriedenheitsgarantie ✔ Einfache Rückgabe und Rückerstattung ✔ Sichere Zahlung ✔ 2 Jahre Herstellergarantie,625,,,10225-4,new,FALSE,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
heizfuxx-nestro-xl-red-10kg-x-96-gebinde-960kg-palette,Heizfuxx Nestro XL Red 10kg x 96 Gebinde 960kg Palette,"<p>Nestro XL Red 10 kg<br> Hartholz • Heizwert ≥ 4,8 kWh/kg • Asche: ≤ 1,5 %</p> <p>Beschreibung<br> ● Natürliches Hartholz ohne chemische Bindemittel<br> ● FSC®- zertifiziert<br> ● Lange Brenndauer mit ruhigem Flammenbild<br> ● Leicht zu brechen, portionierbar und damit sofort einsetzbar</p> <p>Produktdetails<br> Typ: Nestro (Rundbrikett ohne Loch)<br> Heizwert: ≥ 4,8 kWh/kg<br> Produktsortiment: Holzbriketts<br> Restfeuchtigkeit: ≤ 8,0 %<br> Länge: 280 (+/- 50) mm<br> Durchmesser: 90 – 100 mm<br> Partikeldichte: ≥ 1,0 g/cm³<br> Techn. Norm: DIN EN ISO 17225-3<br> Zertifikat: Eurofins (Laborgeprüft)<br> Aschegehalt: ≤ 1,5 %</p> <p>Warn- und Sicherheitshinweise<br> Holzbriketts sind ein sicherer und effizienter Brennstoff, der ausschließlich in zugelassenen<br> Öfen und Kaminen verwendet werden darf. Die Lagerung muss trocken und gut belüftet<br> erfolgen, um Qualitätsverluste und Risiken durch Feuchtigkeit zu vermeiden. Staub, der<br> beim Umgang entstehen kann, sollte durch ausreichende Belüftung minimiert werden.<br> Holzbriketts sind leicht entflammbar und müssen von offenen Flammen, Funken oder<br> Zündquellen ferngehalten werden. Kinder und Haustiere dürfen keinen Zugang zu den<br> Briketts haben.</p> <p>Konformitätserklärung<br> Hiermit wird bestätigt, dass die angebotenen Holzbriketts den Anforderungen der General<br> Product Safety Regulation (GPSR) entsprechen. Sie wurden gemäß der Norm DIN EN ISO<br> 17225-3 geprüft, welche die Anforderungen an die Qualität und Sicherheit von Holzbriketts<br> für nichtindustrielle Anwendungen festlegt. Die Briketts erfüllen somit die geltenden<br> Sicherheits- und Qualitätsstandards und sind für den sicheren Einsatz in geeigneten<br> Heizgeräten vorgesehen</p>",Kron Summit GmbH,Maison et jardin > Accessoires pour cheminées et poêles à bois > Combustible et bois de chauffage > Bois de chauffage,Holzbriketts,Holzbriketts,true,Title,Default Title,,,,,,,,KSG-276-789,0.0,shopify,100,deny,manual,276.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0764/8503/4036/files/Heizfuxx_Nestro_XL_Red_10kg_x_96_Gebinde_960kg_Palette.webp?v=1787313768,1,Heizfuxx Nestro XL Red 10kg x 96 Gebinde 960kg Palette,false,,🚚 Lieferzeit: 2–5 Werktage (Montag bis Freitag) Kostenloser Versand auf alle Bestellungen ✔ Zufriedenheitsgarantie ✔ Einfache Rückgabe und Rückerstattung ✔ Sichere Zahlung ✔ 2 Jahre Herstellergarantie,625,,,12225-3,new,FALSE,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
heizfuxx-pinikay-octagon-10kg-x-30-gebinde-300kg-palette,Heizfuxx PiniKay Octagon 10kg x 30 Gebinde 300kg Palette,"<p>PiniKay Octagon 10 kg<br> Hartholz • Heizwert ≥ 5,0 kWh/kg • Asche: ≤ 1,0 %</p> <p>Beschreibung<br> ● Holz aus nachhaltiger Waldwirtschaft (FSC®-zertifiziert)<br> ● 8-eckiger Brennstab mit Zugloch für schnellen Energiebedarf<br> ● Sehr hoher Heizwert und geringe Restfeuchtigkeit<br> ● Schnell entzündbar und geruchsneutral beim Verbrennen<br> ● Intensives Flammenbild durch sehr gute Luftzirkulation</p> <p>Produktdetails<br> Typ: PiniKay (Holzbrikett mit Loch)<br> Produktsortiment: Holzbriketts<br> Maße: 210 x 60 x 60 (+/- 1)<br> Partikeldichte: ≥ 1,0 g/cm³<br> Techn. Norm: DIN EN ISO 17225-3<br> Heizwert: ≥ 5,0 kWh/kg<br> Restfeuchtigkeit: ≤ 5,0 %<br> Aschegehalt: ≤ 1,0 %</p> <p>Warn- und Sicherheitshinweise<br> Holzbriketts sind ein sicherer und effizienter Brennstoff, der ausschließlich in zugelassenen<br> Öfen und Kaminen verwendet werden darf. Die Lagerung muss trocken und gut belüftet<br> erfolgen, um Qualitätsverluste und Risiken durch Feuchtigkeit zu vermeiden. Staub, der<br> beim Umgang entstehen kann, sollte durch ausreichende Belüftung minimiert werden.<br> Holzbriketts sind leicht entflammbar und müssen von offenen Flammen, Funken oder<br> Zündquellen ferngehalten werden. Kinder und Haustiere dürfen keinen Zugang zu den<br> Briketts haben.</p> <p>Konformitätserklärung<br> Hiermit wird bestätigt, dass die angebotenen Holzbriketts den Anforderungen der General<br> Product Safety Regulation (GPSR) entsprechen. Sie wurden gemäß der Norm DIN EN ISO<br> 17225-3 geprüft, welche die Anforderungen an die Qualität und Sicherheit von Holzbriketts<br> für nichtindustrielle Anwendungen festlegt. Die Briketts erfüllen somit die geltenden<br> Sicherheits- und Qualitätsstandards und sind für den sicheren Einsatz in geeigneten<br> Heizgeräten vorgesehen</p>",LEAG Pellets GmbH,Maison et jardin > Accessoires pour cheminées et poêles à bois > Combustible et bois de chauffage > Bois de chauffage,Holzbriketts,Holzbriketts,true,Title,Default Title,,,,,,,,KSM-203-987,0.0,shopify,100,deny,manual,203.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0764/8503/4036/files/Heizfuxx_PiniKay_Octagon_10kg_x_30_Gebinde_300kg_Palette.webp?v=1787313825,1,Heizfuxx PiniKay Octagon 10kg x 30 Gebinde 300kg Palette,false,,🚚 Lieferzeit: 2–5 Werktage (Montag bis Freitag) Kostenloser Versand auf alle Bestellungen ✔ Zufriedenheitsgarantie ✔ Einfache Rückgabe und Rückerstattung ✔ Sichere Zahlung ✔ 2 Jahre Herstellergarantie,625,,,17125-3,new,FALSE,,,,,,FALSE,,,,marron,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
heizfuxx-pinikay-octagon-10kg-x-96-gebinde-960kg-palette,Heizfuxx PiniKay Octagon 10kg x 96 Gebinde 960kg Palette,"<p>PiniKay Octagon 10 kg<br> Hartholz • Heizwert ≥ 5,0 kWh/kg • Asche: ≤ 1,0 %</p> <p>Beschreibung<br> ● Holz aus nachhaltiger Waldwirtschaft (FSC®-zertifiziert)<br> ● 8-eckiger Brennstab mit Zugloch für schnellen Energiebedarf<br> ● Sehr hoher Heizwert und geringe Restfeuchtigkeit<br> ● Schnell entzündbar und geruchsneutral beim Verbrennen<br> ● Intensives Flammenbild durch sehr gute Luftzirkulation</p> <p>Produktdetails<br> Typ: PiniKay (Holzbrikett mit Loch)<br> Produktsortiment: Holzbriketts<br> Maße: 210 x 60 x 60 (+/- 1)<br> Partikeldichte: ≥ 1,0 g/cm³<br> Techn. Norm: DIN EN ISO 17225-3<br> Heizwert: ≥ 5,0 kWh/kg<br> Restfeuchtigkeit: ≤ 5,0</p> <p>Warn- und Sicherheitshinweise<br> Holzbriketts sind ein sicherer und effizienter Brennstoff, der ausschließlich in zugelassenen<br> Öfen und Kaminen verwendet werden darf. Die Lagerung muss trocken und gut belüftet<br> erfolgen, um Qualitätsverluste und Risiken durch Feuchtigkeit zu vermeiden. Staub, der<br> beim Umgang entstehen kann, sollte durch ausreichende Belüftung minimiert werden.<br> Holzbriketts sind leicht entflammbar und müssen von offenen Flammen, Funken oder<br> Zündquellen ferngehalten werden. Kinder und Haustiere dürfen keinen Zugang zu den<br> Briketts haben.</p> <p>Konformitätserklärung<br> Hiermit wird bestätigt, dass die angebotenen Holzbriketts den Anforderungen der General<br> Product Safety Regulation (GPSR) entsprechen. Sie wurden gemäß der Norm DIN EN ISO<br> 17225-3 geprüft, welche die Anforderungen an die Qualität und Sicherheit von Holzbriketts<br> für nichtindustrielle Anwendungen festlegt. Die Briketts erfüllen somit die geltenden<br> Sicherheits- und Qualitätsstandards und sind für den sicheren Einsatz in geeigneten<br> Heizgeräten vorgesehen.</p>",LEAG Pellets GmbH,Maison et jardin > Accessoires pour cheminées et poêles à bois > Combustible et bois de chauffage > Bois de chauffage,Holzbriketts,Holzbriketts,true,Title,Default Title,,,,,,,,KSG-310-789,0.0,shopify,100,deny,manual,315.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0764/8503/4036/files/Heizfuxx_PiniKay_Octagon_10kg_x_96_Gebinde_960kg_Palette.webp?v=1787313207,1,Heizfuxx PiniKay Octagon 10kg x 96 Gebinde 960kg Palette,false,,🚚 Lieferzeit: 2–5 Werktage (Montag bis Freitag) Kostenloser Versand auf alle Bestellungen ✔ Zufriedenheitsgarantie ✔ Einfache Rückgabe und Rückerstattung ✔ Sichere Zahlung ✔ 2 Jahre Herstellergarantie,625,,,14751-7,new,FALSE,,,,,,FALSE,,,,marron,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
heizfuxx-ruf-classic-white-10kg-x-96-gebinde-960kg-palette,Heizfuxx RUF Classic White 10kg x 96 Gebinde 960kg Palette,"<p>Entdecken Sie die RUF Classic White Holzbriketts, eine hochwertige und effiziente Wärmequelle für Ihr Zuhause. Diese Briketts sind aus reinen Holzspänen hergestellt, ohne zusätzliche chemische Bindemittel, und bieten durch ihre Verdichtung einen hohen Heizwert. Ideal für Kamine und Öfen, sie verbrennen gleichmäßig und hinterlassen wenig Asche. Die quadratische Form ermöglicht eine platzsparende Lagerung. Verfügbar in 96er-Paketen auf Paletten, bieten sie eine praktische und langanhaltende Heizlösung. Ideal für den Innen- und Außenbereich, einschließlich Camping und Gartenpartys.</p>",Kron Summit GmbH,Maison et jardin > Accessoires pour cheminées et poêles à bois > Combustible et bois de chauffage > Bûches de bois compressées,Holzbriketts,Holzbriketts,true,Title,Default Title,,,,,,,,KSM-241-789,0.0,shopify,100,deny,manual,241.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0764/8503/4036/files/Heizfuxx_RUF_Classic_White_10kg_x_96_Gebinde_960kg_Palette.webp?v=1787313024,1,Heizfuxx RUF Classic White 10kg x 96 Gebinde 960kg Palette,false,,🚚 Lieferzeit: 2–5 Werktage (Montag bis Freitag) Kostenloser Versand auf alle Bestellungen ✔ Zufriedenheitsgarantie ✔ Einfache Rückgabe und Rückerstattung ✔ Sichere Zahlung ✔ 2 Jahre Herstellergarantie,625,,,15901-0,new,FALSE,,,,,,FALSE,,,,,,,,,,buches-de-bois-1,,,,,,,,,,,,,,,,,,,,,,kg,,,active
holzpellets-palette-300-kg-20-sack-15-kg-sackware-heizpellets-pellet-din-en-a1,Holzpellets Palette 300 kg 20 Sack 15 kg Sackware Heizpellets Pellet DIN+ EN+ A1,"<p>1 Palette LET´s Pellet Holzpellets 6 mm mit 20 Säcken á 15 kg, Gesamtgeweicht 300 kg inklusive Speditionsversand.</p> <p>Wir bieten Ihnen Holzpellets DIN+, EN Plus A1 auf einer Einwegpalette (inklusive, ohne Pfand) an.</p> <div> <div>Auf einer Palette befinden sich 20 Säcke zu je 15 kg Holzpellets 6 mm.</div> <div>Paletten sind sofort verfügbar!<p></p> <p>– hoher Heizwert ? 16,5 MJ/kg<br> – geringer Ascheanteil ? 0,7 %</p>
</div> <div>– sehr geringer Feinanteil</div> </div>",Kron Summit GmbH,Maison et jardin > Accessoires pour cheminées et poêles à bois > Combustible et bois de chauffage > Granulés de bois,Holzbriketts,Holzbriketts,true,Title,Default Title,,,,,,,,KSM-209-456,0.0,shopify,100,deny,manual,218.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0764/8503/4036/files/Holzpellets_Palette_300_kg_20_Sack_15_kg_Sackware_Heizpellets_Pellet_DIN_EN_A1.webp?v=1787312817,1,Holzpellets Palette 300 kg 20 Sack 15 kg Sackware Heizpellets Pellet DIN+ EN+ A1,false,,🚚 Lieferzeit: 2–5 Werktage (Montag bis Freitag) Kostenloser Versand auf alle Bestellungen ✔ Zufriedenheitsgarantie ✔ Einfache Rückgabe und Rückerstattung ✔ Sichere Zahlung ✔ 2 Jahre Herstellergarantie,625,,,17225-6,new,FALSE,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
